d,r,t,e,a,b,n,defect_rad
1344,73,48,28,1,2400,2401,73
1344,74,48,28,1,2400,2401,37
1360,1,1,1360,5,2043,2048,1
1360,1,1,1360,125,2187,2312,1
1360,1,1,1360,1445,2187,3632,1
1360,2,2,680,484,961,1445,1
1360,4,4,340,1,1444,1445,1
1360,4,4,340,289,1250,1539,1
1360,4,4,340,243,1805,2048,1
1360,4,4,340,125,2187,2312,1
1360,4,4,340,2025,2888,4913,1
1360,4,4,340,512,5625,6137,1
1360,4,4,340,459,6400,6859,1
1360,4,4,340,19,15606,15625,1
1360,20,20,68,25,2023,2048,1
1360,34,34,40,1,2400,2401,1
1360,34,34,40,1,4374,4375,1
1360,43,34,40,1,2400,2401,43
1360,43,34,40,1,4374,4375,43
1360,47,34,40,1,2400,2401,47
1360,53,34,40,1,2400,2401,53
1360,59,34,40,1,2400,2401,59
1360,61,34,40,1,2400,2401,61
1360,67,34,40,1,2400,2401,67
1360,71,20,68,25,2023,2048,71
1360,71,34,40,1,2400,2401,71
1360,73,20,68,25,2023,2048,73
1360,73,34,40,1,2400,2401,73
1360,79,20,68,25,2023,2048,79
1360,79,34,40,1,2400,2401,79
1360,83,20,68,25,2023,2048,83
1360,89,20,68,25,2023,2048,89
1372,49,49,28,1,2400,2401,1
1372,53,49,28,1,2400,2401,53
1372,59,49,28,1,2400,2401,59
1372,61,49,28,1,2400,2401,61
1372,67,49,28,1,2400,2401,67
1372,71,49,28,1,2400,2401,71
1372,73,49,28,1,2400,2401,73
1372,79,49,28,1,2400,2401,79
1386,1,1,1386,347,1701,2048,1
1386,1,1,1386,242,2187,2429,1
1386,1,1,1386,1331,1792,3123,1
1386,1,1,1386,2744,3817,6561,1
1386,3,3,462,567,841,1408,1
1386,3,3,462,261,2401,2662,1
1386,3,3,462,1,5103,5104,1
1386,3,3,462,121,7047,7168,1
1386,3,3,462,2048,7203,9251,1
1386,3,3,462,29,19683,19712,1
1386,3,3,462,6728,19683,26411,1
1386,3,3,462,343,59049,59392,1
1386,7,7,198,625,2048,2673,1
1386,9,9,154,128,1573,1701,1
1386,9,9,154,189,1859,2048,1
1386,9,9,154,343,2816,3159,1
1386,9,9,154,1331,2197,3528,1
1386,9,9,154,363,4096,4459,1
1386,9,9,154,1183,6561,7744,1
1386,9,9,154,1,10647,10648,1
1386,9,9,154,8019,8788,16807,1
1386,21,21,66,9,2048,2057,1
1386,21,21,66,11,2176,2187,1
1386,71,21,66,9,2048,2057,71
1386,71,21,66,11,2176,2187,71
1386,73,21,66,9,2048,2057,73
1386,73,21,66,11,2176,2187,73
1386,79,21,66,9,2048,2057,79
1386,79,21,66,11,2176,2187,79
1386,83,21,66,9,2048,2057,83
1386,83,21,66,11,2176,2187,83
1386,89,21,66,9,2048,2057,89
1400,2,2,700,625,896,1521,1
1400,2,2,700,729,896,1625,1
1400,2,2,700,13,1715,1728,1
1400,2,2,700,10,2187,2197,1
1400,2,2,700,405,1792,2197,1
1400,2,2,700,972,1225,2197,1
1400,2,2,700,8,2197,2205,1
1400,2,2,700,1,2400,2401,1
1400,2,2,700,875,2197,3072,1
1400,2,2,700,1,4095,4096,1
1400,2,2,700,256,3969,4225,1
1400,2,2,700,1,4374,4375,1
1400,2,2,700,2401,4160,6561,1
1400,2,2,700,1183,8192,9375,1
1400,2,2,700,9,10976,10985,1
1400,2,2,700,1625,16807,18432,1
1400,2,2,700,243,21632,21875,1
1400,2,2,700,7168,78125,85293,1
1400,4,4,350,11,3125,3136,1
1400,5,5,280,4,2205,2209,1
1400,5,5,280,49,2160,2209,1
1400,5,5,280,1,2303,2304,1
1400,5,5,280,1,2400,2401,1
1400,5,5,280,192,2209,2401,1
1400,5,5,280,376,2025,2401,1
1400,5,5,280,1,4374,4375,1
1400,5,5,280,686,5875,6561,1
1400,5,5,280,27,12005,12032,1
1400,5,5,280,125,11907,12032,1
1400,5,5,280,162,15463,15625,1
1400,5,5,280,2209,14175,16384,1
1400,5,5,280,423,16384,16807,1
1400,5,5,280,6561,24064,30625,1
1400,14,14,100,125,2187,2312,1
1400,20,20,70,1,2400,2401,1
1400,20,20,70,1,4374,4375,1
1400,35,35,40,1,2400,2401,1
1400,35,35,40,1,4374,4375,1
1400,43,35,40,1,2400,2401,43
1400,43,35,40,1,4374,4375,43
1400,47,35,40,1,2400,2401,47
1400,50,50,28,1,2400,2401,1
1400,53,35,40,1,2400,2401,53
1400,53,50,28,1,2400,2401,53
1400,59,35,40,1,2400,2401,59
1400,59,50,28,1,2400,2401,59
1400,61,35,40,1,2400,2401,61
1400,61,50,28,1,2400,2401,61
1400,62,50,28,1,2400,2401,31
1400,67,35,40,1,2400,2401,67
1400,67,50,28,1,2400,2401,67
1400,71,35,40,1,2400,2401,71
1400,71,50,28,1,2400,2401,71
1400,73,20,70,1,2400,2401,73
1400,73,35,40,1,2400,2401,73
1400,73,50,28,1,2400,2401,73
1400,74,50,28,1,2400,2401,37
1400,79,20,70,1,2400,2401,79
1400,79,35,40,1,2400,2401,79
1400,79,50,28,1,2400,2401,79
1404,1,1,1404,1,1443,1444,1
1404,1,1,1404,152,1369,1521,1
1404,1,1,1404,171,2197,2368,1
1404,1,1,1404,1024,2187,3211,1
1404,3,3,468,423,1625,2048,1
1404,3,3,468,10,2187,2197,1
1404,3,3,468,12,2197,2209,1
1404,3,3,468,351,2209,2560,1
1404,3,3,468,117,3008,3125,1
1404,3,3,468,47,3328,3375,1
1404,3,3,468,1269,3125,4394,1
1404,9,9,156,64,2133,2197,1
1404,13,13,108,625,2048,2673,1
1404,18,18,78,10,2187,2197,1
1404,83,18,78,10,2187,2197,83
1404,89,18,78,10,2187,2197,89
1428,1,1,1428,392,1053,1445,1
1428,1,1,1428,416,1029,1445,1
1428,1,1,1428,7,1445,1452,1
1428,1,1,1428,11,1445,1456,1
1428,1,1,1428,81,1375,1456,1
1428,1,1,1428,125,1331,1456,1
1428,1,1,1428,13,1445,1458,1
1428,1,1,1428,275,1183,1458,1
1428,1,1,1428,625,833,1458,1
1428,1,1,1428,169,1331,1500,1
1428,1,1,1428,25,1496,1521,1
1428,1,1,1428,121,1400,1521,1
1428,1,1,1428,289,1232,1521,1
1428,1,1,1428,625,896,1521,1
1428,1,1,1428,91,1445,1536,1
1428,1,1,1428,11,1536,1547,1
1428,1,1,1428,216,1331,1547,1
1428,1,1,1428,297,1250,1547,1
1428,1,1,1428,5,1568,1573,1
1428,1,1,1428,128,1445,1573,1
1428,1,1,1428,196,1377,1573,1
1428,1,1,1428,250,1323,1573,1
1428,1,1,1428,448,1125,1573,1
1428,1,1,1428,544,1029,1573,1
1428,1,1,1428,2,1573,1575,1
1428,1,1,1428,27,1573,1600,1
1428,1,1,1428,17,1600,1617,1
1428,1,1,1428,512,1105,1617,1
1428,1,1,1428,289,1331,1620,1
1428,1,1,1428,8,1617,1625,1
1428,1,1,1428,294,1331,1625,1
1428,1,1,1428,729,896,1625,1
1428,1,1,1428,792,833,1625,1
1428,1,1,1428,7,1625,1632,1
1428,1,1,1428,289,1375,1664,1
1428,1,1,1428,539,1125,1664,1
1428,1,1,1428,729,935,1664,1
1428,1,1,1428,500,1183,1683,1
1428,1,1,1428,7,1683,1690,1
1428,1,1,1428,1,1700,1701,1
1428,1,1,1428,11,1690,1701,1
1428,1,1,1428,128,1573,1701,1
1428,1,1,1428,256,1445,1701,1
1428,1,1,1428,32,1683,1715,1
1428,1,1,1428,51,1664,1715,1
1428,1,1,1428,338,1377,1715,1
1428,1,1,1428,363,1352,1715,1
1428,1,1,1428,384,1331,1715,1
1428,1,1,1428,1,1715,1716,1
1428,1,1,1428,13,1715,1728,1
1428,1,1,1428,187,1568,1755,1
1428,1,1,1428,121,1664,1785,1
1428,1,1,1428,121,1715,1836,1
1428,1,1,1428,125,1734,1859,1
1428,1,1,1428,144,1715,1859,1
1428,1,1,1428,459,1400,1859,1
1428,1,1,1428,169,1701,1870,1
1428,1,1,1428,16,1859,1875,1
1428,1,1,1428,544,1331,1875,1
1428,1,1,1428,45,1859,1904,1
1428,1,1,1428,25,1911,1936,1
1428,1,1,1428,221,1715,1936,1
1428,1,1,1428,85,1859,1944,1
1428,1,1,1428,64,1925,1989,1
1428,1,1,1428,11,1989,2000,1
1428,1,1,1428,625,1377,2002,1
1428,1,1,1428,208,1815,2023,1
1428,1,1,1428,450,1573,2023,1
1428,1,1,1428,648,1375,2023,1
1428,1,1,1428,2,2023,2025,1
1428,1,1,1428,121,1904,2025,1
1428,1,1,1428,1001,1024,2025,1
1428,1,1,1428,5,2023,2028,1
1428,1,1,1428,25,2023,2048,1
1428,1,1,1428,189,1859,2048,1
1428,1,1,1428,833,1215,2048,1
1428,1,1,1428,9,2048,2057,1
1428,1,1,1428,32,2025,2057,1
1428,1,1,1428,182,1875,2057,1
1428,1,1,1428,432,1625,2057,1
1428,1,1,1428,832,1225,2057,1
1428,1,1,1428,1,2057,2058,1
1428,1,1,1428,1,2079,2080,1
1428,1,1,1428,49,2057,2106,1
1428,1,1,1428,13,2112,2125,1
1428,1,1,1428,77,2048,2125,1
1428,1,1,1428,189,1936,2125,1
1428,1,1,1428,343,1782,2125,1
1428,1,1,1428,845,1331,2176,1
1428,1,1,1428,11,2176,2187,1
1428,1,1,1428,130,2057,2187,1
1428,1,1,1428,187,2000,2187,1
1428,1,1,1428,640,1547,2187,1
1428,1,1,1428,10,2187,2197,1
1428,1,1,1428,21,2176,2197,1
1428,1,1,1428,55,2142,2197,1
1428,1,1,1428,72,2125,2197,1
1428,1,1,1428,85,2112,2197,1
1428,1,1,1428,140,2057,2197,1
1428,1,1,1428,272,1925,2197,1
1428,1,1,1428,405,1792,2197,1
1428,1,1,1428,825,1372,2197,1
1428,1,1,1428,847,1350,2197,1
1428,1,1,1428,972,1225,2197,1
1428,1,1,1428,3,2197,2200,1
1428,1,1,1428,13,2187,2200,1
1428,1,1,1428,289,1911,2200,1
1428,1,1,1428,8,2197,2205,1
1428,1,1,1428,143,2125,2268,1
1428,1,1,1428,88,2187,2275,1
1428,1,1,1428,99,2176,2275,1
1428,1,1,1428,867,1408,2275,1
1428,1,1,1428,7,2288,2295,1
1428,1,1,1428,98,2197,2295,1
1428,1,1,1428,125,2187,2312,1
1428,1,1,1428,343,2057,2400,1
1428,1,1,1428,1,2400,2401,1
1428,1,1,1428,25,2376,2401,1
1428,1,1,1428,204,2197,2401,1
1428,1,1,1428,225,2176,2401,1
1428,1,1,1428,256,2145,2401,1
1428,1,1,1428,289,2112,2401,1
1428,1,1,1428,880,1521,2401,1
1428,1,1,1428,1024,1377,2401,1
1428,1,1,1428,1105,1296,2401,1
1428,1,1,1428,1,2430,2431,1
1428,1,1,1428,30,2401,2431,1
1428,1,1,1428,875,1573,2448,1
1428,1,1,1428,400,2057,2457,1
1428,1,1,1428,169,2295,2464,1
1428,1,1,1428,640,1859,2499,1
1428,1,1,1428,1,2499,2500,1
1428,1,1,1428,99,2401,2500,1
1428,1,1,1428,512,2023,2535,1
1428,1,1,1428,416,2125,2541,1
1428,1,1,1428,363,2197,2560,1
1428,1,1,1428,1183,1377,2560,1
1428,1,1,1428,1,2600,2601,1
1428,1,1,1428,200,2401,2601,1
1428,1,1,1428,676,1925,2601,1
1428,1,1,1428,1001,1600,2601,1
1428,1,1,1428,637,2025,2662,1
1428,1,1,1428,125,2548,2673,1
1428,1,1,1428,272,2401,2673,1
1428,1,1,1428,476,2197,2673,1
1428,1,1,1428,625,2048,2673,1
1428,1,1,1428,650,2023,2673,1
1428,1,1,1428,1105,1568,2673,1
1428,1,1,1428,9,2695,2704,1
1428,1,1,1428,625,2079,2704,1
1428,1,1,1428,143,2601,2744,1
1428,1,1,1428,459,2401,2860,1
1428,1,1,1428,200,2673,2873,1
1428,1,1,1428,605,2268,2873,1
1428,1,1,1428,686,2187,2873,1
1428,1,1,1428,825,2048,2873,1
1428,1,1,1428,7,2873,2880,1
1428,1,1,1428,693,2197,2890,1
1428,1,1,1428,221,2695,2916,1
1428,1,1,1428,1,3024,3025,1
1428,1,1,1428,169,2856,3025,1
1428,1,1,1428,624,2401,3025,1
1428,1,1,1428,17,3025,3042,1
1428,1,1,1428,875,2197,3072,1
1428,1,1,1428,425,2662,3087,1
1428,1,1,1428,221,2904,3125,1
1428,1,1,1428,252,2873,3125,1
1428,1,1,1428,507,2618,3125,1
1428,1,1,1428,11,3125,3136,1
1428,1,1,1428,21,3125,3146,1
1428,1,1,1428,1445,1701,3146,1
1428,1,1,1428,34,3125,3159,1
1428,1,1,1428,343,2816,3159,1
1428,1,1,1428,847,2312,3159,1
1428,1,1,1428,20,3159,3179,1
1428,1,1,1428,54,3125,3179,1
1428,1,1,1428,729,2450,3179,1
1428,1,1,1428,875,2304,3179,1
1428,1,1,1428,6,3179,3185,1
1428,1,1,1428,17,3168,3185,1
1428,1,1,1428,512,2673,3185,1
1428,1,1,1428,21,3179,3200,1
1428,1,1,1428,13,3200,3213,1
1428,1,1,1428,88,3125,3213,1
1428,1,1,1428,1183,2057,3240,1
1428,1,1,1428,17,3250,3267,1
1428,1,1,1428,65,3267,3332,1
1428,1,1,1428,196,3179,3375,1
1428,1,1,1428,1352,2023,3375,1
1428,1,1,1428,1323,2057,3380,1
1428,1,1,1428,13,3375,3388,1
1428,1,1,1428,1331,2125,3456,1
1428,1,1,1428,343,3125,3468,1
1428,1,1,1428,1323,2197,3520,1
1428,1,1,1428,1331,2197,3528,1
1428,1,1,1428,1331,2205,3536,1
1428,1,1,1428,119,3456,3575,1
1428,1,1,1428,243,3332,3575,1
1428,1,1,1428,9,3575,3584,1
1428,1,1,1428,405,3179,3584,1
1428,1,1,1428,425,3159,3584,1
1428,1,1,1428,459,3125,3584,1
1428,1,1,1428,343,3375,3718,1
1428,1,1,1428,7,3750,3757,1
1428,1,1,1428,112,3645,3757,1
1428,1,1,1428,490,3267,3757,1
1428,1,1,1428,16,3757,3773,1
1428,1,1,1428,128,3645,3773,1
1428,1,1,1428,648,3125,3773,1
1428,1,1,1428,900,2873,3773,1
1428,1,1,1428,1053,2720,3773,1
1428,1,1,1428,52,3773,3825,1
1428,1,1,1428,1120,2873,3993,1
1428,1,1,1428,1445,2548,3993,1
1428,1,1,1428,7,3993,4000,1
1428,1,1,1428,243,3757,4000,1
1428,1,1,1428,275,3757,4032,1
1428,1,1,1428,1859,2187,4046,1
1428,1,1,1428,1,4095,4096,1
1428,1,1,1428,169,3927,4096,1
1428,1,1,1428,1071,3025,4096,1
1428,1,1,1428,35,4096,4131,1
1428,1,1,1428,1331,2800,4131,1
1428,1,1,1428,1573,2592,4165,1
1428,1,1,1428,1,4224,4225,1
1428,1,1,1428,256,3969,4225,1
1428,1,1,1428,1089,3136,4225,1
1428,1,1,1428,1309,2916,4225,1
1428,1,1,1428,104,4131,4235,1
1428,1,1,1428,2048,2187,4235,1
1428,1,1,1428,2125,2187,4312,1
1428,1,1,1428,117,4235,4352,1
1428,1,1,1428,1,4374,4375,1
1428,1,1,1428,1944,2431,4375,1
1428,1,1,1428,2178,2197,4375,1
1428,1,1,1428,425,3969,4394,1
1428,1,1,1428,1215,3179,4394,1
1428,1,1,1428,4,4455,4459,1
1428,1,1,1428,85,4374,4459,1
1428,1,1,1428,363,4096,4459,1
1428,1,1,1428,459,4000,4459,1
1428,1,1,1428,1280,3179,4459,1
1428,1,1,1428,165,4459,4624,1
1428,1,1,1428,169,4455,4624,1
1428,1,1,1428,112,4563,4675,1
1428,1,1,1428,216,4459,4675,1
1428,1,1,1428,968,3757,4725,1
1428,1,1,1428,13,4900,4913,1
1428,1,1,1428,350,4563,4913,1
1428,1,1,1428,363,4550,4913,1
1428,1,1,1428,539,4374,4913,1
1428,1,1,1428,1728,3185,4913,1
1428,1,1,1428,2240,2673,4913,1
1428,1,1,1428,2288,2625,4913,1
1428,1,1,1428,1,4913,4914,1
1428,1,1,1428,15,4913,4928,1
1428,1,1,1428,49,5000,5049,1
1428,1,1,1428,169,4913,5082,1
1428,1,1,1428,17,5103,5120,1
1428,1,1,1428,2023,3125,5148,1
1428,1,1,1428,352,4913,5265,1
1428,1,1,1428,221,5103,5324,1
1428,1,1,1428,2197,3179,5376,1
1428,1,1,1428,495,4913,5408,1
1428,1,1,1428,1225,4352,5577,1
1428,1,1,1428,1001,4624,5625,1
1428,1,1,1428,7,5625,5632,1
1428,1,1,1428,1875,3757,5632,1
1428,1,1,1428,121,5625,5746,1
1428,1,1,1428,847,4913,5760,1
1428,1,1,1428,507,5324,5831,1
1428,1,1,1428,1331,4500,5831,1
1428,1,1,1428,1,5831,5832,1
1428,1,1,1428,169,5760,5929,1
1428,1,1,1428,625,5304,5929,1
1428,1,1,1428,729,5200,5929,1
1428,1,1,1428,2601,3328,5929,1
1428,1,1,1428,847,5120,5967,1
1428,1,1,1428,169,5831,6000,1
1428,1,1,1428,2197,3872,6069,1
1428,1,1,1428,91,5984,6075,1
1428,1,1,1428,256,5915,6171,1
1428,1,1,1428,13,6237,6250,1
1428,1,1,1428,625,5733,6358,1
1428,1,1,1428,1573,4802,6375,1
1428,1,1,1428,2431,3969,6400,1
1428,1,1,1428,16,6545,6561,1
1428,1,1,1428,289,6272,6561,1
1428,1,1,1428,2401,4160,6561,1
1428,1,1,1428,3025,3536,6561,1
1428,1,1,1428,64,6591,6655,1
1428,1,1,1428,1,6655,6656,1
1428,1,1,1428,825,5831,6656,1
1428,1,1,1428,9,6655,6664,1
1428,1,1,1428,2312,4563,6875,1
1428,1,1,1428,2744,4131,6875,1
1428,1,1,1428,845,6358,7203,1
1428,1,1,1428,22,7203,7225,1
1428,1,1,1428,169,7056,7225,1
1428,1,1,1428,1296,5929,7225,1
1428,1,1,1428,2662,4563,7225,1
1428,1,1,1428,125,7168,7293,1
1428,1,1,1428,875,6561,7436,1
1428,1,1,1428,833,6655,7488,1
1428,1,1,1428,11,7605,7616,1
1428,1,1,1428,9,7735,7744,1
1428,1,1,1428,1183,6561,7744,1
1428,1,1,1428,3025,4913,7938,1
1428,1,1,1428,3087,4913,8000,1
1428,1,1,1428,33,8092,8125,1
1428,1,1,1428,187,7938,8125,1
1428,1,1,1428,3773,4352,8125,1
1428,1,1,1428,3125,5103,8228,1
1428,1,1,1428,121,8160,8281,1
1428,1,1,1428,1056,7225,8281,1
1428,1,1,1428,2873,5632,8505,1
1428,1,1,1428,2431,6144,8575,1
1428,1,1,1428,44,8575,8619,1
1428,1,1,1428,875,7744,8619,1
1428,1,1,1428,5,8619,8624,1
1428,1,1,1428,4096,4913,9009,1
1428,1,1,1428,2197,6875,9072,1
1428,1,1,1428,375,8788,9163,1
1428,1,1,1428,935,8281,9216,1
1428,1,1,1428,1625,7623,9248,1
1428,1,1,1428,13,9248,9261,1
1428,1,1,1428,34,9261,9295,1
1428,1,1,1428,867,8450,9317,1
1428,1,1,1428,1125,8192,9317,1
1428,1,1,1428,1183,8192,9375,1
1428,1,1,1428,1445,8019,9464,1
1428,1,1,1428,160,9317,9477,1
1428,1,1,1428,4675,4802,9477,1
1428,1,1,1428,1,9800,9801,1
1428,1,1,1428,25,9801,9826,1
1428,1,1,1428,1701,8125,9826,1
1428,1,1,1428,2401,7425,9826,1
1428,1,1,1428,2197,7803,10000,1
1428,1,1,1428,1024,9261,10285,1
1428,1,1,1428,3969,6656,10625,1
1428,1,1,1428,22,10625,10647,1
1428,1,1,1428,1,10647,10648,1
1428,1,1,1428,2401,8415,10816,1
1428,1,1,1428,704,10125,10829,1
1428,1,1,1428,119,10816,10935,1
1428,1,1,1428,1331,9604,10935,1
1428,1,1,1428,351,10625,10976,1
1428,1,1,1428,9,10976,10985,1
1428,1,1,1428,5,11011,11016,1
1428,1,1,1428,1625,9639,11264,1
1428,1,1,1428,7,11264,11271,1
1428,1,1,1428,289,11375,11664,1
1428,1,1,1428,26,11979,12005,1
1428,1,1,1428,3125,9163,12288,1
1428,1,1,1428,1,12375,12376,1
1428,1,1,1428,143,12250,12393,1
1428,1,1,1428,1408,10985,12393,1
1428,1,1,1428,169,12375,12544,1
1428,1,1,1428,6125,6591,12716,1
1428,1,1,1428,8,13005,13013,1
1428,1,1,1428,4913,8100,13013,1
1428,1,1,1428,187,13125,13312,1
1428,1,1,1428,6125,8019,14144,1
1428,1,1,1428,4,14157,14161,1
1428,1,1,1428,81,14080,14161,1
1428,1,1,1428,121,14040,14161,1
1428,1,1,1428,1331,13005,14336,1
1428,1,1,1428,1,14399,14400,1
1428,1,1,1428,289,14336,14625,1
1428,1,1,1428,16,14625,14641,1
1428,1,1,1428,81,14560,14641,1
1428,1,1,1428,480,14161,14641,1
1428,1,1,1428,952,13689,14641,1
1428,1,1,1428,2401,12240,14641,1
1428,1,1,1428,3825,10816,14641,1
1428,1,1,1428,4641,10000,14641,1
1428,1,1,1428,98,14641,14739,1
1428,1,1,1428,3,14872,14875,1
1428,1,1,1428,234,14641,14875,1
1428,1,1,1428,640,14739,15379,1
1428,1,1,1428,3400,11979,15379,1
1428,1,1,1428,1936,13689,15625,1
1428,1,1,1428,3718,11907,15625,1
1428,1,1,1428,5824,9801,15625,1
1428,1,1,1428,7344,8281,15625,1
1428,1,1,1428,343,15552,15895,1
1428,1,1,1428,49,16335,16384,1
1428,1,1,1428,459,15925,16384,1
1428,1,1,1428,2695,13689,16384,1
1428,1,1,1428,1331,15309,16640,1
1428,1,1,1428,351,16456,16807,1
1428,1,1,1428,8019,8788,16807,1
1428,1,1,1428,68,16807,16875,1
1428,1,1,1428,1496,15379,16875,1
1428,1,1,1428,153,17150,17303,1
1428,1,1,1428,105,17303,17408,1
1428,1,1,1428,3136,14739,17875,1
1428,1,1,1428,3584,14641,18225,1
1428,1,1,1428,4913,13312,18225,1
1428,1,1,1428,1445,16807,18252,1
1428,1,1,1428,1625,16807,18432,1
1428,1,1,1428,121,18375,18496,1
1428,1,1,1428,2401,16384,18785,1
1428,1,1,1428,2873,16335,19208,1
1428,1,1,1428,4459,15125,19584,1
1428,1,1,1428,2275,17408,19683,1
1428,1,1,1428,2380,17303,19683,1
1428,1,1,1428,121,19652,19773,1
1428,1,1,1428,3773,16000,19773,1
1428,1,1,1428,49,20400,20449,1
1428,1,1,1428,289,20160,20449,1
1428,1,1,1428,625,20111,20736,1
1428,1,1,1428,3993,16807,20800,1
1428,1,1,1428,484,21125,21609,1
1428,1,1,1428,5984,15625,21609,1
1428,1,1,1428,243,21632,21875,1
1428,1,1,1428,4,21875,21879,1
1428,1,1,1428,675,21952,22627,1
1428,1,1,1428,4375,18252,22627,1
1428,1,1,1428,1375,21609,22984,1
1428,1,1,1428,3025,20384,23409,1
1428,1,1,1428,25,24167,24192,1
1428,1,1,1428,4116,20449,24565,1
1428,1,1,1428,11,24565,24576,1
1428,1,1,1428,833,24167,25000,1
1428,1,1,1428,55,26244,26299,1
1428,1,1,1428,1625,24786,26411,1
1428,1,1,1428,1,28560,28561,1
1428,1,1,1428,49,28512,28561,1
1428,1,1,1428,561,28000,28561,1
1428,1,1,1428,6561,22000,28561,1
1428,1,1,1428,12936,15625,28561,1
1428,1,1,1428,14161,14400,28561,1
1428,1,1,1428,50,28561,28611,1
1428,1,1,1428,594,28561,29155,1
1428,1,1,1428,3645,26411,30056,1
1428,1,1,1428,2057,28561,30618,1
1428,1,1,1428,351,30625,30976,1
1428,1,1,1428,1,31212,31213,1
1428,1,1,1428,243,31360,31603,1
1428,1,1,1428,15625,17303,32928,1
1428,1,1,1428,187,32768,32955,1
1428,1,1,1428,15625,17408,33033,1
1428,1,1,1428,507,32768,33275,1
1428,1,1,1428,3757,30618,34375,1
1428,1,1,1428,16,34375,34391,1
1428,1,1,1428,169,34391,34560,1
1428,1,1,1428,441,34375,34816,1
1428,1,1,1428,25,34944,34969,1
1428,1,1,1428,5929,31250,37179,1
1428,1,1,1428,1,37179,37180,1
1428,1,1,1428,81,37268,37349,1
1428,1,1,1428,224,37125,37349,1
1428,1,1,1428,12005,25344,37349,1
1428,1,1,1428,21,39304,39325,1
1428,1,1,1428,192,40625,40817,1
1428,1,1,1428,81,40817,40898,1
1428,1,1,1428,143,40817,40960,1
1428,1,1,1428,250,40817,41067,1
1428,1,1,1428,847,40625,41472,1
1428,1,1,1428,14161,28431,42592,1
1428,1,1,1428,17,43923,43940,1
1428,1,1,1428,1625,42592,44217,1
1428,1,1,1428,21760,24167,45927,1
1428,1,1,1428,343,46475,46818,1
1428,1,1,1428,441,48400,48841,1
1428,1,1,1428,81,49049,49130,1
1428,1,1,1428,17,50176,50193,1
1428,1,1,1428,85,50336,50421,1
1428,1,1,1428,289,50336,50625,1
1428,1,1,1428,10985,41503,52488,1
1428,1,1,1428,2197,50625,52822,1
1428,1,1,1428,637,52488,53125,1
1428,1,1,1428,2704,50421,53125,1
1428,1,1,1428,2673,50575,53248,1
1428,1,1,1428,7168,46875,54043,1
1428,1,1,1428,882,54043,54925,1
1428,1,1,1428,13750,44217,57967,1
1428,1,1,1428,10000,49049,59049,1
1428,1,1,1428,121,59904,60025,1
1428,1,1,1428,19683,40817,60500,1
1428,1,1,1428,14641,46875,61516,1
1428,1,1,1428,13,61952,61965,1
1428,1,1,1428,19965,43904,63869,1
1428,1,1,1428,9216,54925,64141,1
1428,1,1,1428,1350,63869,65219,1
1428,1,1,1428,17,67375,67392,1
1428,1,1,1428,77,70227,70304,1
1428,1,1,1428,49,71825,71874,1
1428,1,1,1428,14256,63869,78125,1
1428,1,1,1428,26411,51714,78125,1
1428,1,1,1428,625,78608,79233,1
1428,1,1,1428,2401,81120,83521,1
1428,1,1,1428,21021,62500,83521,1
1428,1,1,1428,7168,78125,85293,1
1428,1,1,1428,31250,54043,85293,1
1428,1,1,1428,3179,83349,86528,1
1428,1,1,1428,2125,85683,87808,1
1428,1,1,1428,16384,71825,88209,1
1428,1,1,1428,6591,83521,90112,1
1428,1,1,1428,34,91091,91125,1
1428,1,1,1428,21125,72171,93296,1
1428,1,1,1428,1331,93925,95256,1
1428,1,1,1428,42875,58564,101439,1
1428,1,1,1428,5120,99127,104247,1
1428,1,1,1428,1331,104125,105456,1
1428,1,1,1428,39304,72171,111475,1
1428,1,1,1428,2187,114688,116875,1
1428,1,1,1428,20449,97200,117649,1
1428,1,1,1428,1,123200,123201,1
1428,1,1,1428,4913,122500,127413,1
1428,1,1,1428,51597,79475,131072,1
1428,1,1,1428,17,140608,140625,1
1428,1,1,1428,13,151250,151263,1
1428,1,1,1428,3757,160083,163840,1
1428,1,1,1428,16807,147968,164775,1
1428,1,1,1428,12005,161051,173056,1
1428,1,1,1428,28561,152064,180625,1
1428,1,1,1428,121,186624,186745,1
1428,1,1,1428,1,194480,194481,1
1428,1,1,1428,17,196608,196625,1
1428,2,2,714,1024,1377,2401,1
1428,2,2,714,1,5831,5832,1
1428,2,2,714,289,6272,6561,1
1428,2,2,714,833,5728,6561,1
1428,2,2,714,3043,6561,9604,1
1428,2,2,714,289,31752,32041,1
1428,6,6,238,625,833,1458,1
1428,6,6,238,1,1700,1701,1
1428,6,6,238,256,1445,1701,1
1428,6,6,238,2,2023,2025,1
1428,6,6,238,25,2023,2048,1
1428,6,6,238,833,1215,2048,1
1428,6,6,238,125,2187,2312,1
1428,6,6,238,1,2400,2401,1
1428,6,6,238,225,2176,2401,1
1428,6,6,238,1024,1377,2401,1
1428,6,6,238,1,2499,2500,1
1428,6,6,238,200,2401,2601,1
1428,6,6,238,343,3125,3468,1
1428,6,6,238,459,3125,3584,1
1428,6,6,238,35,4096,4131,1
1428,6,6,238,1,4374,4375,1
1428,6,6,238,17,5103,5120,1
1428,6,6,238,1,5831,5832,1
1428,6,6,238,289,6272,6561,1
1428,6,6,238,3087,4913,8000,1
1428,6,6,238,68,16807,16875,1
1428,7,7,204,1648,4913,6561,1
1428,21,21,68,25,2023,2048,1
